date,election,state,seat,dm,pm,saluran,ballot_order,candidate_uid,name_on_ballot,name,sex,ethnicity,age,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/01 Kampong Sendayan,SMK Bandar Baru Sri Sendayan,5,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,133,40.181268882175225
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/01 Kampong Sendayan,SMK Bandar Baru Sri Sendayan,5,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,198,59.818731117824775
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/01 Kampong Sendayan,SMK Bandar Baru Sri Sendayan,6,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,155,43.90934844192634
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/01 Kampong Sendayan,SMK Bandar Baru Sri Sendayan,6,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,198,56.09065155807366
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/02 Sendayan,SJK (T) Bandar Sri Sendayan,1,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,55,22.633744855967077
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/02 Sendayan,SJK (T) Bandar Sri Sendayan,1,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,188,77.36625514403292
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/02 Sendayan,SJK (T) Bandar Sri Sendayan,2,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,91,31.379310344827587
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/02 Sendayan,SJK (T) Bandar Sri Sendayan,2,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,199,68.62068965517241
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/02 Sendayan,SJK (T) Bandar Sri Sendayan,3,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,106,35.21594684385382
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/02 Sendayan,SJK (T) Bandar Sri Sendayan,3,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,195,64.78405315614619
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/02 Sendayan,SJK (T) Bandar Sri Sendayan,4,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,216,42.94234592445328
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/02 Sendayan,SJK (T) Bandar Sri Sendayan,4,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,287,57.057654075546715
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/02 Sendayan,SJK (T) Bandar Sri Sendayan,5,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,225,48.91304347826087
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/02 Sendayan,SJK (T) Bandar Sri Sendayan,5,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,235,51.08695652173913
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/02 Sendayan,SJK (T) Bandar Sri Sendayan,6,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,156,36.79245283018868
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/02 Sendayan,SJK (T) Bandar Sri Sendayan,6,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,268,63.20754716981132
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/02 Sendayan,SJK (T) Bandar Sri Sendayan,7,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,151,36.0381861575179
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/02 Sendayan,SJK (T) Bandar Sri Sendayan,7,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,268,63.961813842482094
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/02 Sendayan,SJK (T) Bandar Sri Sendayan,8,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,162,36.734693877551024
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/02 Sendayan,SJK (T) Bandar Sri Sendayan,8,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,279,63.26530612244898
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/03 Taman Kelab Tuanku,SMK Mambau,1,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,71,24.06779661016949
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/03 Taman Kelab Tuanku,SMK Mambau,1,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,224,75.9322033898305
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/03 Taman Kelab Tuanku,SMK Mambau,2,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,92,28.307692307692307
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/03 Taman Kelab Tuanku,SMK Mambau,2,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,233,71.6923076923077
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/03 Taman Kelab Tuanku,SMK Mambau,3,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,175,39.863325740318906
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/03 Taman Kelab Tuanku,SMK Mambau,3,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,264,60.13667425968109
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/03 Taman Kelab Tuanku,SMK Mambau,4,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,154,36.57957244655582
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/03 Taman Kelab Tuanku,SMK Mambau,4,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,267,63.42042755344418
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/03 Taman Kelab Tuanku,SMK Mambau,5,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,151,34.55377574370709
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/03 Taman Kelab Tuanku,SMK Mambau,5,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,286,65.44622425629291
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/04 Kampong Mambau,SK Mambau,1,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,67,29.777777777777775
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/04 Kampong Mambau,SK Mambau,1,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,158,70.22222222222221
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/04 Kampong Mambau,SK Mambau,2,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,88,32.35294117647059
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/04 Kampong Mambau,SK Mambau,2,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,184,67.64705882352942
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/05 Kampong Bemban,SJK (T) Ladang Shanghai Seremban,1,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,49,24.378109452736318
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/05 Kampong Bemban,SJK (T) Ladang Shanghai Seremban,1,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,152,75.62189054726367
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/05 Kampong Bemban,SJK (T) Ladang Shanghai Seremban,2,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,98,39.67611336032389
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/05 Kampong Bemban,SJK (T) Ladang Shanghai Seremban,2,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,149,60.32388663967612
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/06 Kuala Sawah,SK Nyatoh,1,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,31,13.716814159292035
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/06 Kuala Sawah,SK Nyatoh,1,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,195,86.28318584070797
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/06 Kuala Sawah,SK Nyatoh,2,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,54,18.43003412969283
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/06 Kuala Sawah,SK Nyatoh,2,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,239,81.56996587030717
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/06 Kuala Sawah,SK Nyatoh,3,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,46,16.25441696113074
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/06 Kuala Sawah,SK Nyatoh,3,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,237,83.74558303886926
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/06 Kuala Sawah,SK Nyatoh,4,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,110,25.882352941176475
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/06 Kuala Sawah,SK Nyatoh,4,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,315,74.11764705882354
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/06 Kuala Sawah,SK Nyatoh,5,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,107,26.41975308641975
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/06 Kuala Sawah,SK Nyatoh,5,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,298,73.58024691358025
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/06 Kuala Sawah,SK Nyatoh,6,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,94,24.415584415584416
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/06 Kuala Sawah,SK Nyatoh,6,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,291,75.58441558441558
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/06 Kuala Sawah,SK Nyatoh,7,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,72,18.79895561357702
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/06 Kuala Sawah,SK Nyatoh,7,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,311,81.20104438642298
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/07 Kampong Sri Lalang,SK Datuk Akhir Zaman,1,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,42,16.030534351145036
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/07 Kampong Sri Lalang,SK Datuk Akhir Zaman,1,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,220,83.96946564885496
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/07 Kampong Sri Lalang,SK Datuk Akhir Zaman,2,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,67,22.866894197952217
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/07 Kampong Sri Lalang,SK Datuk Akhir Zaman,2,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,226,77.13310580204778
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/07 Kampong Sri Lalang,SK Datuk Akhir Zaman,3,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,96,28.82882882882883
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/07 Kampong Sri Lalang,SK Datuk Akhir Zaman,3,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,237,71.17117117117117
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/07 Kampong Sri Lalang,SK Datuk Akhir Zaman,4,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,66,21.08626198083067
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/07 Kampong Sri Lalang,SK Datuk Akhir Zaman,4,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,247,78.91373801916933
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/08 Kampong Sega,SK Sega,1,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,44,16.117216117216117
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/08 Kampong Sega,SK Sega,1,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,229,83.88278388278388
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/08 Kampong Sega,SK Sega,2,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,97,34.519572953736656
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/08 Kampong Sega,SK Sega,2,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,184,65.48042704626334
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/08 Kampong Sega,SK Sega,3,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,161,36.59090909090909
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/08 Kampong Sega,SK Sega,3,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,279,63.40909090909091
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/09 Pekan Sagga,SJK (T) Ladang Sagga,1,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,25,11.013215859030836
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/09 Pekan Sagga,SJK (T) Ladang Sagga,1,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,202,88.98678414096916
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/09 Pekan Sagga,SJK (T) Ladang Sagga,2,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,48,16.271186440677965
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/09 Pekan Sagga,SJK (T) Ladang Sagga,2,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,247,83.72881355932203
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/10 Rantau,Kompleks Sukan Komuniti Rantau,1,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,28,10.486891385767791
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/10 Rantau,Kompleks Sukan Komuniti Rantau,1,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,239,89.51310861423221
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/10 Rantau,Kompleks Sukan Komuniti Rantau,2,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,59,16.71388101983003
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/10 Rantau,Kompleks Sukan Komuniti Rantau,2,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,294,83.28611898016997
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/10 Rantau,Kompleks Sukan Komuniti Rantau,3,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,36,11.76470588235294
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/10 Rantau,Kompleks Sukan Komuniti Rantau,3,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,270,88.23529411764706
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/10 Rantau,SJK (C) Chung Hua Rantau,1,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,24,9.7165991902834
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/10 Rantau,SJK (C) Chung Hua Rantau,1,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,223,90.2834008097166
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/10 Rantau,SJK (C) Chung Hua Rantau,2,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,38,13.47517730496454
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/10 Rantau,SJK (C) Chung Hua Rantau,2,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,244,86.52482269503547
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/10 Rantau,SJK (C) Chung Hua Rantau,3,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,64,18.7683284457478
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/10 Rantau,SJK (C) Chung Hua Rantau,3,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,277,81.23167155425219
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/10 Rantau,SJK (C) Chung Hua Rantau,4,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,54,17.197452229299362
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/10 Rantau,SJK (C) Chung Hua Rantau,4,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,260,82.80254777070064
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/11 Linsum,SK Dato' Raja Melana,1,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,36,15.450643776824036
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/11 Linsum,SK Dato' Raja Melana,1,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,197,84.54935622317596
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/11 Linsum,SK Dato' Raja Melana,2,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,48,16.842105263157894
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/11 Linsum,SK Dato' Raja Melana,2,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,237,83.15789473684211
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/11 Linsum,SK Dato' Raja Melana,3,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,71,24.06779661016949
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/11 Linsum,SK Dato' Raja Melana,3,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,224,75.9322033898305
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/11 Linsum,SK Dato' Raja Melana,4,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,67,22.945205479452056
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/11 Linsum,SK Dato' Raja Melana,4,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,225,77.05479452054794
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/12 Kampong Siliau,SK Seliau,1,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,42,14.788732394366196
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/12 Kampong Siliau,SK Seliau,1,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,242,85.2112676056338
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/12 Kampong Siliau,SK Seliau,2,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,60,20.833333333333336
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/12 Kampong Siliau,SK Seliau,2,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,228,79.16666666666666
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/12 Kampong Siliau,SK Seliau,3,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,62,19.808306709265175
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/12 Kampong Siliau,SK Seliau,3,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,251,80.19169329073482
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/12 Kampong Siliau,SK Seliau,4,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,50,15.527950310559005
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/12 Kampong Siliau,SK Seliau,4,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,272,84.472049689441
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/13 Angsa Emas,Dewan Orang Ramai Taman Angsamas,1,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,65,22.727272727272727
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/13 Angsa Emas,Dewan Orang Ramai Taman Angsamas,1,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,221,77.27272727272727
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/13 Angsa Emas,Dewan Orang Ramai Taman Angsamas,2,1,T09XD,Rozmal Bin Malakan,Rozmal bin Malakan,M,Malay,58,PN,004-PAS,PAS,011-PN,PN,118,37.942122186495176
2023-08-12,SE-15,Negeri Sembilan,N.27 Rantau,131/27/13 Angsa Emas,Dewan Orang Ramai Taman Angsamas,2,2,P455C,Tok Mat,Mohamad bin Hasan (Tok Mat),M,Malay,67,BN,001-UMNO,UMNO,001-BN,BN,193,62.057877813504824
