date,election,state,seat,dm,pm,saluran,ballot_order,candidate_uid,name_on_ballot,name,sex,ethnicity,age,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/07 Pekan Gemas Bahru,SJK (C) Tah Kang,6,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,47,16.549295774647888
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/07 Pekan Gemas Bahru,SJK (C) Tah Kang,6,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,124,43.66197183098591
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/08 Gomali,SJK (T) Ladang Gomali,1,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,57,26.26728110599078
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/08 Gomali,SJK (T) Ladang Gomali,1,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,2,0.9216589861751152
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/08 Gomali,SJK (T) Ladang Gomali,1,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,16,7.373271889400922
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/08 Gomali,SJK (T) Ladang Gomali,1,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,142,65.43778801843318
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/09 Tambang,SK Tambang,1,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,59,35.54216867469879
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/09 Tambang,SK Tambang,1,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,1,0.6024096385542169
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/09 Tambang,SK Tambang,1,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,35,21.084337349397593
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/09 Tambang,SK Tambang,1,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,71,42.77108433734939
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/10 Paya Lang,Balai Raya Kampung Paya Lang dan Tabika KEMAS Kampung Paya Lang,1,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,38,15.2
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/10 Paya Lang,Balai Raya Kampung Paya Lang dan Tabika KEMAS Kampung Paya Lang,1,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,2,0.8
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/10 Paya Lang,Balai Raya Kampung Paya Lang dan Tabika KEMAS Kampung Paya Lang,1,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,45,18.0
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/10 Paya Lang,Balai Raya Kampung Paya Lang dan Tabika KEMAS Kampung Paya Lang,1,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,165,66.0
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/10 Paya Lang,Balai Raya Kampung Paya Lang dan Tabika KEMAS Kampung Paya Lang,2,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,44,10.208816705336426
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/10 Paya Lang,Balai Raya Kampung Paya Lang dan Tabika KEMAS Kampung Paya Lang,2,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,13,3.0162412993039442
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/10 Paya Lang,Balai Raya Kampung Paya Lang dan Tabika KEMAS Kampung Paya Lang,2,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,124,28.770301624129928
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/10 Paya Lang,Balai Raya Kampung Paya Lang dan Tabika KEMAS Kampung Paya Lang,2,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,250,58.0046403712297
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/11 Ladang Sungai Muar,Balai Raya Taman Suria Buloh Kasap,1,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,29,14.572864321608039
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/11 Ladang Sungai Muar,Balai Raya Taman Suria Buloh Kasap,1,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,6,3.015075376884422
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/11 Ladang Sungai Muar,Balai Raya Taman Suria Buloh Kasap,1,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,35,17.587939698492463
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/11 Ladang Sungai Muar,Balai Raya Taman Suria Buloh Kasap,1,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,129,64.82412060301507
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/11 Ladang Sungai Muar,Balai Raya Taman Suria Buloh Kasap,2,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,14,7.446808510638298
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/11 Ladang Sungai Muar,Balai Raya Taman Suria Buloh Kasap,2,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,1,0.5319148936170213
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/11 Ladang Sungai Muar,Balai Raya Taman Suria Buloh Kasap,2,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,45,23.93617021276596
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/11 Ladang Sungai Muar,Balai Raya Taman Suria Buloh Kasap,2,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,128,68.08510638297872
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/12 Kuala Paya,SK Kuala Paya,1,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,2,0.6006006006006006
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/12 Kuala Paya,SK Kuala Paya,1,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,2,0.6006006006006006
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/12 Kuala Paya,SK Kuala Paya,1,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,74,22.22222222222222
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/12 Kuala Paya,SK Kuala Paya,1,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,255,76.57657657657657
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/12 Kuala Paya,SK Kuala Paya,2,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,13,3.1026252983293556
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/12 Kuala Paya,SK Kuala Paya,2,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,6,1.431980906921241
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/12 Kuala Paya,SK Kuala Paya,2,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,146,34.84486873508354
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/12 Kuala Paya,SK Kuala Paya,2,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,254,60.62052505966587
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/13 Bandar Buloh Kasap Utara,Sekolah Agama Buloh Kasap,1,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,149,71.63461538461539
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/13 Bandar Buloh Kasap Utara,Sekolah Agama Buloh Kasap,1,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,1,0.4807692307692308
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/13 Bandar Buloh Kasap Utara,Sekolah Agama Buloh Kasap,1,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,5,2.403846153846154
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/13 Bandar Buloh Kasap Utara,Sekolah Agama Buloh Kasap,1,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,53,25.48076923076923
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/13 Bandar Buloh Kasap Utara,Sekolah Agama Buloh Kasap,2,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,127,60.76555023923444
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/13 Bandar Buloh Kasap Utara,Sekolah Agama Buloh Kasap,2,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,2,0.9569377990430622
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/13 Bandar Buloh Kasap Utara,Sekolah Agama Buloh Kasap,2,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,17,8.133971291866029
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/13 Bandar Buloh Kasap Utara,Sekolah Agama Buloh Kasap,2,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,63,30.14354066985646
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/14 Bandar Buloh Kasap Selatan,SK Buloh Kasap,1,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,108,61.016949152542374
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/14 Bandar Buloh Kasap Selatan,SK Buloh Kasap,1,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,2,1.1299435028248588
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/14 Bandar Buloh Kasap Selatan,SK Buloh Kasap,1,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,4,2.2598870056497176
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/14 Bandar Buloh Kasap Selatan,SK Buloh Kasap,1,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,63,35.59322033898305
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/14 Bandar Buloh Kasap Selatan,SK Buloh Kasap,2,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,173,68.11023622047244
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/14 Bandar Buloh Kasap Selatan,SK Buloh Kasap,2,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,2,0.7874015748031495
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/14 Bandar Buloh Kasap Selatan,SK Buloh Kasap,2,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,14,5.511811023622047
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/14 Bandar Buloh Kasap Selatan,SK Buloh Kasap,2,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,65,25.590551181102363
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/14 Bandar Buloh Kasap Selatan,SK Buloh Kasap,3,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,165,64.2023346303502
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/14 Bandar Buloh Kasap Selatan,SK Buloh Kasap,3,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,4,1.556420233463035
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/14 Bandar Buloh Kasap Selatan,SK Buloh Kasap,3,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,17,6.614785992217899
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/14 Bandar Buloh Kasap Selatan,SK Buloh Kasap,3,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,71,27.626459143968873
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/14 Bandar Buloh Kasap Selatan,SK Buloh Kasap,4,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,104,50.24154589371981
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/14 Bandar Buloh Kasap Selatan,SK Buloh Kasap,4,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,7,3.3816425120772946
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/14 Bandar Buloh Kasap Selatan,SK Buloh Kasap,4,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,29,14.009661835748794
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/14 Bandar Buloh Kasap Selatan,SK Buloh Kasap,4,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,67,32.367149758454104
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/14 Bandar Buloh Kasap Selatan,SK Buloh Kasap,5,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,109,50.46296296296296
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/14 Bandar Buloh Kasap Selatan,SK Buloh Kasap,5,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,6,2.7777777777777777
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/14 Bandar Buloh Kasap Selatan,SK Buloh Kasap,5,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,25,11.574074074074074
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/14 Bandar Buloh Kasap Selatan,SK Buloh Kasap,5,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,76,35.18518518518518
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,1,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,82,31.66023166023166
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,1,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,3,1.1583011583011582
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,1,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,44,16.988416988416986
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,1,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,130,50.19305019305019
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,2,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,117,41.637010676156585
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,2,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,4,1.4234875444839856
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,2,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,59,20.99644128113879
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,2,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,101,35.94306049822064
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,3,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,106,47.53363228699551
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,3,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,1,0.4484304932735426
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,3,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,34,15.246636771300448
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,3,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,82,36.771300448430495
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,4,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,139,46.644295302013425
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,4,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,5,1.6778523489932886
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,4,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,48,16.10738255033557
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,4,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,106,35.57046979865772
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,5,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,108,41.221374045801525
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,5,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,11,4.198473282442748
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,5,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,52,19.84732824427481
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,5,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,91,34.73282442748092
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,6,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,143,40.74074074074074
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,6,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,14,3.9886039886039883
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,6,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,70,19.943019943019944
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,Sekolah Agama Taman Yayasan,6,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,124,35.32763532763533
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,SMK Buluh Kasap,1,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,80,34.48275862068966
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,SMK Buluh Kasap,1,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,6,2.586206896551724
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,SMK Buluh Kasap,1,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,18,7.758620689655173
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,SMK Buluh Kasap,1,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,128,55.172413793103445
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,SMK Buluh Kasap,2,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,102,41.9753086419753
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,SMK Buluh Kasap,2,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,4,1.646090534979424
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,SMK Buluh Kasap,2,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,32,13.168724279835391
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,SMK Buluh Kasap,2,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,105,43.20987654320987
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,SMK Buluh Kasap,3,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,120,53.81165919282511
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,SMK Buluh Kasap,3,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,4,1.7937219730941705
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,SMK Buluh Kasap,3,3,C2AE6,Norazman,Norazman bin Md Diah,M,Malay,51,PN,107-BERSATU,BERSATU,011-PN,PN,27,12.10762331838565
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,SMK Buluh Kasap,3,4,5W8DG,Zahari Sarip,Zahari bin Sarip,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,72,32.28699551569507
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,SMK Buluh Kasap,4,1,56Y9M,Subramani Chami,Subramani a/l Chami,M,Indian,55,PKR,078-PKR,PKR,007-PH,PH,143,50.88967971530249
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,140/01/15 Buloh Kasap,SMK Buluh Kasap,4,2,8MMBX,Mohd Hanafi Bin Ahmad,Mohd Hanafi bin Ahmad,M,Malay,49,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,3,1.0676156583629894
